    MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition						Time:	151.49121	Sec	2/13/1980 1:25:58 PM
Axial Force	Axial Displacement	Time
kN	mm	Sec
47.005348	8.506875	134.64844
47.023537	8.526473	134.74805
47.022335	8.5442848	134.84766
47.030994	8.5646343	134.94727
47.050133	8.5820971	135.04688
47.046474	8.6004143	135.14648
47.052448	8.620182	135.24609
47.05909	8.6383972	135.3457
47.082462	8.6577396	135.44531
47.08493	8.6767321	135.54492
47.085915	8.6955738	135.64453
47.092937	8.716032	135.74414
47.103313	8.7338123	135.84375
47.109905	8.7547712	135.94336
47.115868	8.7718029	136.04297
47.12117	8.7907763	136.14258
47.136337	8.8096485	136.24219
47.158989	8.8292799	136.3418
47.177696	8.84939	136.44141
47.19698	8.8704739	136.54102
47.190311	8.8918066	136.64063
47.186001	8.9132681	136.74023
47.191914	8.9340544	136.83984
47.193989	8.9548101	136.93945
47.217285	8.9749365	137.03906
47.198299	8.9955616	137.13867
47.206532	9.0164652	137.23828
47.198128	9.0358162	137.33789
47.206177	9.0575266	137.4375
47.212753	9.0745897	137.53711
47.217789	9.0930262	137.63672
47.231659	9.1114416	137.73633
47.243275	9.1293507	137.83594
47.259521	9.147192	137.93555
47.262165	9.1654091	138.03516
47.276005	9.1841354	138.13477
47.291069	9.2034636	138.23438
47.305725	9.223403	138.33398
47.306187	9.24156	138.43359
47.314995	9.2608376	138.5332
47.329266	9.279995	138.63281
47.356342	9.2997246	138.73242
47.347492	9.3200712	138.83203
47.357025	9.339756	138.93164
47.35873	9.3605719	139.03125
47.364014	9.3823671	139.13086
47.375401	9.4016895	139.23047
47.387337	9.4221849	139.33008
47.383823	9.4435244	139.42969
47.378864	9.4648037	139.5293
47.404129	9.4850025	139.62891
47.405609	9.5039396	139.72852
47.412495	9.5248222	139.82813
47.422657	9.5459099	139.92773
47.424374	9.5657587	140.02734
47.430908	9.5864553	140.12695
47.439548	9.6073971	140.22656
47.443359	9.6261129	140.32617
47.453346	9.6487379	140.42578
47.450726	9.6688232	140.52539
47.46833	9.6882372	140.625
47.472919	9.7085285	140.72461
47.477676	9.7269373	140.82422
47.480167	9.7459641	140.92383
47.496243	9.7658978	141.02344
47.510216	9.7859364	141.12305
47.514732	9.8055172	141.22266
47.506336	9.8252192	141.32227
47.517399	9.8460541	141.42188
47.534485	9.8662043	141.52148
47.530376	9.8866558	141.62109
47.550961	9.9045305	141.7207
47.54752	9.9253159	141.82031
47.548782	9.9447985	141.91992
47.568634	9.9648094	142.01953
47.575363	9.9837761	142.11914
47.579365	10.004388	142.21875
47.58427	10.024474	142.31836
47.606133	10.045539	142.41797
47.618145	10.066921	142.51758
47.616287	10.087647	142.61719
47.627357	10.109329	142.7168
47.629131	10.131133	142.81641
47.633339	10.152994	142.91602
47.633144	10.175153	143.01563
47.645927	10.196041	143.11523
47.648563	10.219133	143.21484
47.655521	10.238893	143.31445
47.665169	10.260812	143.41406
47.652241	10.282598	143.51367
47.664726	10.302639	143.61328
47.6562	10.322447	143.71289
47.675461	10.342852	143.8125
47.681957	10.362979	143.91211
47.694855	10.382955	144.01172
47.704079	10.403158	144.11133
47.707928	10.421551	144.21094
47.727249	10.441475	144.31055
47.717873	10.462561	144.41016
47.726646	10.48292	144.50977
47.739319	10.504353	144.60938
47.760498	10.523521	144.70898
47.75425	10.544507	144.80859
47.752838	10.565702	144.9082
47.75341	10.584998	145.00781
47.772396	10.605912	145.10742
47.778442	10.62592	145.20703
47.776089	10.646782	145.30664
47.777454	10.668152	145.40625
47.791714	10.6907	145.50586
47.795284	10.711732	145.60547
47.803635	10.732026	145.70508
47.817318	10.754425	145.80469
47.831596	10.774462	145.9043
47.840031	10.796258	146.00391
47.839378	10.816436	146.10352
47.838329	10.838368	146.20313
47.850819	10.860352	146.30273
47.852905	10.881789	146.40234
47.846813	10.903587	146.50195
47.845367	10.92443	146.60156
47.85622	10.945523	146.70117
47.859859	10.96649	146.80078
47.865002	10.987489	146.90039
47.861866	11.009894	147
47.863972	11.031942	147.09961
47.880932	11.052578	147.19922
47.871655	11.077613	147.29883
47.892822	11.098413	147.39844
47.903137	11.120523	147.49805
47.905441	11.141644	147.59766
47.919289	11.163205	147.69727
47.903927	11.183902	147.79688
47.923031	11.205874	147.89648
47.918049	11.225535	147.99609
47.932415	11.247276	148.0957
47.92934	11.268214	148.19531
47.941387	11.290101	148.29492
47.930061	11.311444	148.39453
47.936302	11.333774	148.49414
47.933105	11.354686	148.59375
47.948921	11.375317	148.69336
47.951935	11.396584	148.79297
47.958801	11.41883	148.89258
47.966328	11.439864	148.99219
47.946259	11.461185	149.0918
47.936535	11.48423	149.19141
47.950005	11.506932	149.29102
47.955051	11.528641	149.39063
47.934113	11.548796	149.49023
47.928089	11.56961	149.58984
47.924316	11.591619	149.68945
47.933132	11.613898	149.78906
47.940102	11.635471	149.88867
47.938225	11.657423	149.98828
47.94817	11.677849	150.08789
47.961075	11.699231	150.1875
47.971546	11.719965	150.28711
47.937897	11.741565	150.38672
47.944397	11.763126	150.48633
47.926979	11.785233	150.58594
47.923878	11.807572	150.68555
47.922638	11.829374	150.78516
47.933598	11.850204	150.88477
47.954372	11.872338	150.98438
47.969193	11.894616	151.08398
48.001965	11.917686	151.18359
48.008858	11.940837	151.2832
48.012112	11.962978	151.38281
48.030991	11.984979	151.48242

Data Acquisition						Time:	193.84668	Sec	2/13/1980 1:26:40 PM
Axial Force	Axial Displacement	Time
kN	mm	Sec
48.056957	12.008304	151.58203
48.068165	12.029555	151.68164
48.073647	12.051622	151.78125
48.107601	12.0741	151.88086
48.119396	12.094332	151.98047
48.13401	12.116979	152.08008
48.141453	12.139114	152.17969
48.173271	12.161465	152.2793
48.164059	12.183103	152.37891
48.141514	12.205389	152.47852
48.161823	12.227983	152.57813
48.166328	12.249719	152.67773
48.160034	12.272387	152.77734
48.15226	12.29583	152.87695
48.1488	12.319614	152.97656
48.145878	12.342114	153.07617
48.135166	12.364071	153.17578
48.149685	12.385446	153.27539
48.135647	12.408556	153.375
48.122982	12.43174	153.47461
48.13834	12.45531	153.57422
48.119495	12.476559	153.67383
48.12759	12.49879	153.77344
48.121323	12.521537	153.87305
48.126694	12.543188	153.97266
48.123497	12.564426	154.07227
48.134125	12.587155	154.17188
48.173092	12.610088	154.27148
48.179176	12.631292	154.37109
48.18438	12.654518	154.4707
48.200649	12.675924	154.57031
48.212181	12.699071	154.66992
48.221066	12.721197	154.76953
48.253365	12.744456	154.86914
48.278767	12.766566	154.96875
48.323357	12.787393	155.06836
48.368752	12.810229	155.16797
48.386852	12.832204	155.26758
48.431225	12.854785	155.36719
48.436916	12.87792	155.4668
48.426205	12.900346	155.56641
48.409386	12.924955	155.66602
48.399048	12.945948	155.76563
48.380676	12.969947	155.86523
48.345287	12.992422	155.96484
48.340614	13.014529	156.06445
48.31945	13.037262	156.16406
48.300816	13.061036	156.26367
48.30238	13.083776	156.36328
48.310715	13.106598	156.46289
48.30545	13.130322	156.5625
48.304935	13.153499	156.66211
48.309288	13.175977	156.76172
48.312389	13.198693	156.86133
48.334591	13.221141	156.96094
48.335239	13.245543	157.06055
48.332306	13.266804	157.16016
48.323387	13.290967	157.25977
48.324093	13.312984	157.35938
48.31842	13.335476	157.45898
48.317745	13.359118	157.55859
48.31271	13.38261	157.6582
48.326286	13.405264	157.75781
48.31369	13.427646	157.85742
48.318993	13.450587	157.95703
48.328453	13.47359	158.05664
48.32325	13.496127	158.15625
48.295753	13.520675	158.25586
48.301605	13.544203	158.35547
48.305725	13.568141	158.45508
48.316277	13.592438	158.55469
48.31279	13.614246	158.6543
48.319298	13.63821	158.75391
48.322834	13.65929	158.85352
48.318241	13.681988	158.95313
48.32198	13.704492	159.05273
48.320297	13.728741	159.15234
48.311462	13.75144	159.25195
48.332634	13.774842	159.35156
48.337421	13.798514	159.45117
48.327141	13.821966	159.55078
48.334404	13.845196	159.65039
48.333847	13.867666	159.75
48.337688	13.891642	159.84961
48.341038	13.91322	159.94922
48.341789	13.937621	160.04883
48.341339	13.962118	160.14844
48.344883	13.986123	160.24805
48.341228	14.008082	160.34766
48.353104	14.031022	160.44727
48.355854	14.055292	160.54688
48.366684	14.078229	160.64648
48.366322	14.101883	160.74609
48.366909	14.123895	160.8457
48.381874	14.148214	160.94531
48.404072	14.169978	161.04492
48.419865	14.194234	161.14453
48.440098	14.217959	161.24414
48.458694	14.241185	161.34375
48.493526	14.264854	161.44336
48.511887	14.288038	161.54297
48.531078	14.312554	161.64258
48.54673	14.335699	161.74219
48.57494	14.360944	161.8418
48.588181	14.384071	161.94141
48.598804	14.407079	162.04102
48.629078	14.430168	162.14063
48.626617	14.453444	162.24023
48.65358	14.47608	162.33984
48.671577	14.499624	162.43945
48.67334	14.523843	162.53906
48.696033	14.54724	162.63867
48.716534	14.570634	162.73828
48.731384	14.595414	162.83789
48.746487	14.620035	162.9375
48.756744	14.646387	163.03711
48.777889	14.673527	163.13672
48.773289	14.700127	163.23633
48.778687	14.727057	163.33594
48.769131	14.753736	163.43555
48.771877	14.777457	163.53516
48.787041	14.799888	163.63477
48.790855	14.821758	163.73438
48.80172	14.846699	163.83398
48.812389	14.870328	163.93359
48.825558	14.893427	164.0332
48.822514	14.915183	164.13281
48.828552	14.938309	164.23242
48.849117	14.96048	164.33203
48.84499	14.983755	164.43164
48.844093	15.005823	164.53125
48.855648	15.029313	164.63086
48.859989	15.052619	164.73047
48.861496	15.075347	164.83008
48.866028	15.097697	164.92969
48.880684	15.121518	165.0293
48.878464	15.145245	165.12891
48.882366	15.169477	165.22852
48.880672	15.196133	165.32813
48.897659	15.220367	165.42773
48.899464	15.244594	165.52734
48.907574	15.268734	165.62695
48.898354	15.292117	165.72656
48.90741	15.316689	165.82617
48.899887	15.340996	165.92578
48.913258	15.364625	166.02539
48.9091	15.38866	166.125
48.903587	15.413137	166.22461
48.898735	15.435636	166.32422
48.909519	15.460417	166.42383
48.898415	15.484951	166.52344
48.887623	15.509358	166.62305
48.884361	15.533982	166.72266
48.882973	15.558553	166.82227
48.881607	15.583653	166.92188
48.878067	15.608409	167.02148
48.89188	15.633341	167.12109
48.891445	15.657979	167.2207
48.910091	15.683658	167.32031
48.895271	15.707663	167.41992
48.866673	15.732008	167.51953
48.871296	15.757108	167.61914
48.870029	15.781547	167.71875
48.899963	15.808172	167.81836
48.906746	15.83193	167.91797
48.920853	15.855484	168.01758
48.93597	15.880421	168.11719
48.930805	15.904364	168.2168
48.914001	15.928065	168.31641
48.918633	15.953299	168.41602
48.934124	15.97852	168.51563
48.962254	16.004686	168.61523
49.008778	16.028784	168.71484
49.035206	16.052811	168.81445
49.067661	16.077213	168.91406
49.088173	16.101812	169.01367
49.10577	16.127823	169.11328
49.144741	16.152168	169.21289
49.152882	16.177387	169.3125
49.174698	16.201641	169.41211
49.193539	16.224642	169.51172
49.217201	16.250259	169.61133
49.241554	16.273315	169.71094
49.250435	16.298178	169.81055
49.253429	16.323063	169.91016
49.25552	16.348551	170.00977
49.277542	16.371264	170.10938
49.288593	16.396252	170.20898
49.296875	16.421858	170.30859
49.299999	16.445774	170.4082
49.316418	16.469568	170.50781
49.312622	16.493662	170.60742
49.330734	16.519341	170.70703
49.348415	16.542671	170.80664
49.358715	16.568298	170.90625
49.375153	16.59263	171.00586
49.382141	16.618067	171.10547
49.382919	16.642254	171.20508
49.396893	16.667124	171.30469
49.404865	16.69182	171.4043
49.430878	16.716171	171.50391
49.448444	16.74161	171.60352
49.454769	16.767395	171.70313
49.452019	16.792921	171.80273
49.462265	16.819292	171.90234
49.475269	16.844629	172.00195
49.497616	16.870718	172.10156
49.489132	16.896162	172.20117
49.502918	16.921221	172.30078
49.499683	16.945412	172.40039
49.524693	16.970375	172.5
49.51828	16.996008	172.59961
49.51199	17.020624	172.69922
49.518208	17.046535	172.79883
49.506916	17.073893	172.89844
49.504711	17.098896	172.99805
49.482315	17.123484	173.09766
49.458988	17.147411	173.19727
49.392254	17.173059	173.29688
49.338642	17.198681	173.39648
49.324097	17.223484	173.49609
49.330864	17.248793	173.5957
49.329647	17.274849	173.69531
49.341267	17.29998	173.79492
49.347672	17.324038	173.89453
49.35223	17.349281	173.99414
49.365387	17.373545	174.09375
49.363438	17.397833	174.19336
49.361725	17.424765	174.29297
49.346516	17.450493	174.39258
49.354713	17.475363	174.49219
49.353786	17.502359	174.5918
49.337891	17.526712	174.69141
49.341808	17.553185	174.79102
49.353996	17.577555	174.89063
49.354214	17.602772	174.99023
49.309048	17.628315	175.08984
49.274734	17.655537	175.18945
49.315052	17.679253	175.28906
49.353542	17.704485	175.38867
49.391922	17.73037	175.48828
49.44548	17.754637	175.58789
49.485088	17.780931	175.6875
49.472401	17.805744	175.78711
49.472912	17.829609	175.88672
49.473927	17.855312	175.98633
49.482136	17.880045	176.08594
49.492905	17.905781	176.18555
49.483688	17.932472	176.28516
49.503952	17.958107	176.38477
49.511501	17.983881	176.48438
49.495365	18.011295	176.58398
49.477978	18.035744	176.68359
49.451786	18.062387	176.7832
49.482178	18.088547	176.88281
49.509029	18.114269	176.98242
49.527023	18.139324	177.08203
49.568909	18.16534	177.18164
49.586151	18.190569	177.28125
49.596802	18.215851	177.38086
49.539711	18.242994	177.48047
49.464817	18.268229	177.58008
49.51078	18.292974	177.67969
49.573505	18.319448	177.7793
49.623665	18.345392	177.87891
49.680511	18.371222	177.97852
49.728275	18.397123	178.07813
49.773289	18.424137	178.17773
49.801373	18.452509	178.27734
49.833187	18.477304	178.37695
49.845715	18.502878	178.47656
49.867374	18.529795	178.57617
49.886669	18.556063	178.67578
49.89576	18.582268	178.77539
49.902802	18.60799	178.875
49.914581	18.633505	178.97461
49.917812	18.659153	179.07422
49.929039	18.684752	179.17383
49.937042	18.711281	179.27344
49.948017	18.737526	179.37305
49.960857	18.762951	179.47266
49.95681	18.788515	179.57227
49.968391	18.813801	179.67188
49.968979	18.841745	179.77148
49.976925	18.868017	179.87109
49.978161	18.89365	179.9707
49.97591	18.921177	180.07031
49.972672	18.945528	180.16992
49.975937	18.971085	180.26953
49.987247	18.99614	180.36914
49.976971	19.021788	180.46875
49.995289	19.047661	180.56836
49.991245	19.072895	180.66797
50.003151	19.098951	180.76758
49.997101	19.125124	180.86719
49.998512	19.150852	180.9668
49.999683	19.175837	181.06641
50.006088	19.201328	181.16602
50.010624	19.226843	181.26563
50.019997	19.254782	181.36523
50.014637	19.280632	181.46484
50.020447	19.305653	181.56445
50.026062	19.33234	181.66406
50.026196	19.358683	181.76367
50.038055	19.384636	181.86328
50.019207	19.410589	181.96289
50.0121	19.436802	182.0625
49.990223	19.462997	182.16211
49.998886	19.488213	182.26172
49.993473	19.515083	182.36133
50.003922	19.54071	182.46094
50.024693	19.566555	182.56055
50.040604	19.591942	182.66016
50.060349	19.618559	182.75977
50.072685	19.644558	182.85938
50.087803	19.673445	182.95898
50.103737	19.700748	183.05859
50.089729	19.727064	183.1582
50.087276	19.753181	183.25781
50.094257	19.779001	183.35742
50.095818	19.806715	183.45703
50.094128	19.833714	183.55664
50.077686	19.860319	183.65625
50.039902	19.886862	183.75586
50.010487	19.91379	183.85547
50.023327	19.939875	183.95508
50.038139	19.966938	184.05469
50.07222	19.993208	184.1543
50.076283	20.020918	184.25391
50.058548	20.046978	184.35352
50.084564	20.073866	184.45313
50.103577	20.10144	184.55273
50.12653	20.128439	184.65234
50.133934	20.155231	184.75195
50.138512	20.181219	184.85156
50.115799	20.207853	184.95117
50.095638	20.234512	185.05078
50.078156	20.263317	185.15039
50.057728	20.289577	185.25
50.058384	20.31719	185.34961
50.050426	20.343616	185.44922
50.039715	20.370871	185.54883
50.04126	20.395617	185.64844
50.022194	20.42153	185.74805
49.956539	20.448313	185.84766
49.903282	20.476683	185.94727
49.933704	20.503733	186.04688
49.98642	20.529552	186.14648
50.03323	20.556446	186.24609
50.068825	20.582689	186.3457
50.097782	20.608036	186.44531
50.098591	20.633795	186.54492
50.102264	20.660057	186.64453
50.121803	20.686268	186.74414
50.129807	20.713264	186.84375
50.119904	20.739676	186.94336
50.136608	20.768295	187.04297
50.153915	20.794596	187.14258
50.146751	20.820538	187.24219
50.147419	20.847971	187.3418
50.165142	20.87488	187.44141
50.190861	20.901062	187.54102
50.202515	20.927504	187.64063
50.217899	20.953819	187.74023
50.240555	20.97974	187.83984
50.228207	21.006287	187.93945
50.229568	21.031994	188.03906
50.244396	21.058252	188.13867
50.256355	21.08518	188.23828
50.252293	21.110683	188.33789
50.291382	21.137629	188.4375
50.31031	21.164351	188.53711
50.352547	21.193123	188.63672
50.399387	21.223673	188.73633
50.422546	21.253111	188.83594
50.422958	21.284195	188.93555
50.426605	21.313635	189.03516
50.426689	21.342758	189.13477
50.428291	21.371258	189.23438
50.440773	21.398306	189.33398
50.463264	21.424475	189.43359
50.480061	21.451706	189.5332
50.516731	21.476986	189.63281
50.535034	21.503111	189.73242
50.540936	21.526871	189.83203
50.558571	21.554144	189.93164
50.572239	21.5786	190.03125
50.592197	21.605225	190.13086
50.589912	21.630899	190.23047
50.59935	21.657722	190.33008
50.60207	21.684763	190.42969
50.594318	21.710608	190.5293
50.600639	21.737926	190.62891
50.579254	21.765015	190.72852
50.537666	21.792688	190.82813
50.332439	21.81811	190.92773
4.1323776	21.868538	191.02734
3.662024	21.875643	191.12695
3.6030743	21.900198	191.22656
3.692086	21.92729	191.32617
3.6523306	21.953901	191.42578
3.6593151	21.980797	191.52539
3.660228	22.007635	191.625
3.6644676	22.03545	191.72461
3.6654236	22.064034	191.82422
3.657063	22.09199	191.92383
3.6602886	22.122759	192.02344
3.6515131	22.151342	192.12305
3.6519957	22.177929	192.22266
3.6517353	22.203514	192.32227
3.6632228	22.231285	192.42188
3.6615946	22.259001	192.52148
3.6620517	22.286871	192.62109
3.6584227	22.315193	192.7207
3.6497056	22.342155	192.82031
3.666826	22.369726	192.91992
3.656059	22.397024	193.01953
3.6618845	22.423912	193.11914
3.6555755	22.451582	193.21875
3.6638498	22.479946	193.31836
3.6410358	22.507587	193.41797
3.6542385	22.533955	193.51758
3.6541584	22.562473	193.61719
3.6497445	22.588339	193.7168
